time_left,ct_score,t_score,map,bomb_planted,ct_health,t_health,ct_armor,t_armor,ct_money,t_money,ct_helmets,t_helmets,ct_defuse_kits,ct_players_alive,t_players_alive
69.94,2,9,de_dust2,False,100,297,100,375,3850,11950,1,4,1,1,4
170.0,2,10,de_dust2,False,500,500,0,375,26300,31650,0,4,0,5,5
109.94,2,10,de_dust2,False,500,500,499,475,400,25700,3,5,0,5,5
89.94,2,10,de_dust2,False,273,120,296,180,450,16550,2,2,0,3,2
30.12,2,10,de_dust2,True,273,31,296,178,450,16850,2,2,0,3,2
10.12,2,10,de_dust2,True,273,0,296,0,1050,0,2,0,0,3,0
170.0,3,10,de_dust2,False,500,500,296,0,19700,37600,2,0,0,5,5
109.94,3,10,de_dust2,False,481,500,496,500,5050,10250,3,5,2,5,5
89.94,3,10,de_dust2,False,481,420,496,498,5050,10250,3,5,2,5,5
69.94,3,10,de_dust2,False,481,420,496,498,5050,10250,3,5,2,5,5
29.95,3,10,de_dust2,False,181,82,200,93,1850,3050,1,1,1,2,1
23.66,3,10,de_dust2,True,81,0,100,0,2000,0,0,0,1,1,0
170.0,4,10,de_dust2,False,500,500,100,0,24350,25250,0,0,1,5,5
109.94,4,10,de_dust2,False,500,500,500,500,1550,2300,5,5,4,5,5
89.94,4,10,de_dust2,False,500,370,500,400,1650,1950,5,4,4,5,4
69.94,4,10,de_dust2,False,500,370,500,400,1650,1950,5,4,4,5,4
32.97,4,10,de_dust2,True,139,170,200,199,1250,2650,2,2,1,2,2
170.0,11,4,de_dust2,False,500,500,0,0,4000,4000,0,0,0,5,5
170.0,11,4,de_dust2,False,500,500,0,200,3400,2000,0,0,1,5,5
170.0,11,4,de_dust2,False,500,500,200,300,1900,650,0,0,1,5,5
96.25,11,4,de_dust2,False,500,500,400,300,550,650,0,0,1,5,5
76.25,11,4,de_dust2,False,500,500,400,300,550,650,0,0,1,5,5
56.22,11,4,de_dust2,False,500,500,400,300,550,650,0,0,1,5,5
37.47,11,4,de_dust2,True,299,500,200,300,300,1550,0,0,1,3,5
170.0,11,5,de_dust2,False,500,500,0,184,10650,18700,0,0,0,5,5
109.94,11,5,de_dust2,False,500,500,400,500,300,450,3,4,0,5,5
89.94,11,5,de_dust2,False,400,308,300,450,300,750,3,4,0,4,5
69.94,11,5,de_dust2,False,200,205,200,347,100,1150,2,3,0,2,4
31.52,11,5,de_dust2,True,200,166,200,345,100,1450,2,3,0,2,4
11.51,11,5,de_dust2,True,200,166,200,345,100,1450,2,3,0,2,4
170.0,11,6,de_dust2,False,500,500,190,345,12600,19150,2,3,0,5,5
110.0,11,6,de_dust2,False,500,500,190,468,12300,8850,2,5,0,5,5
90.0,11,6,de_dust2,False,492,400,190,384,12600,8500,2,4,0,5,4
70.0,11,6,de_dust2,False,492,400,190,384,12600,8500,2,4,0,5,4
29.12,11,6,de_dust2,True,159,180,96,327,5250,9700,1,4,0,2,4
9.12,11,6,de_dust2,True,159,180,96,327,5250,9700,1,4,0,2,4
170.0,11,7,de_dust2,False,500,500,96,325,27100,27550,1,4,0,5,5
109.94,11,7,de_dust2,False,500,500,496,425,2700,16800,3,5,1,5,5
89.94,11,7,de_dust2,False,500,500,496,425,2700,16800,3,5,1,5,5
69.94,11,7,de_dust2,False,500,500,496,425,2700,16800,3,5,1,5,5
49.97,11,7,de_dust2,False,500,392,496,325,2800,15050,3,4,1,5,4
29.95,11,7,de_dust2,False,500,292,496,282,2900,10200,3,3,1,5,3
36.97,11,7,de_dust2,True,400,192,396,182,2650,6600,3,2,1,4,2
16.97,11,7,de_dust2,True,287,80,296,81,650,950,2,1,0,3,1
170.0,12,7,de_dust2,False,500,500,296,0,21400,28700,2,0,1,5,5
109.94,12,7,de_dust2,False,500,500,496,500,5300,2950,4,5,4,5,5
89.94,12,7,de_dust2,False,479,500,496,500,5300,2950,4,5,4,5,5
69.94,12,7,de_dust2,False,479,500,496,500,5300,2950,4,5,4,5,5
39.8,12,7,de_dust2,True,279,367,300,400,5250,2550,2,4,3,3,4
19.8,12,7,de_dust2,True,179,367,200,400,3650,2850,2,4,2,2,4
170.0,12,8,de_dust2,False,500,500,200,374,17600,21650,2,4,2,5,5
109.94,12,8,de_dust2,False,500,500,500,474,1200,13650,4,5,4,5,5
89.94,12,8,de_dust2,False,500,500,500,474,1200,13650,4,5,4,5,5
69.94,12,8,de_dust2,False,500,500,500,474,1200,13650,4,5,4,5,5
49.97,12,8,de_dust2,False,500,500,500,474,1200,13650,4,5,4,5,5
29.95,12,8,de_dust2,False,300,500,300,474,750,14050,3,5,3,3,5
39.97,12,8,de_dust2,True,100,400,100,373,350,11750,1,4,1,1,4
170.0,12,9,de_dust2,False,500,500,0,368,16000,31300,0,4,0,5,5
109.94,12,9,de_dust2,False,500,500,200,468,12200,23200,0,5,0,5,5
89.94,12,9,de_dust2,False,500,500,200,468,12200,23200,0,5,0,5,5
69.94,12,9,de_dust2,False,500,500,200,468,12200,23200,0,5,0,5,5
49.94,12,9,de_dust2,False,318,400,198,368,9850,18200,0,4,0,4,4
29.95,12,9,de_dust2,False,99,207,0,260,2650,17650,0,3,0,1,3
170.0,12,10,de_dust2,False,500,500,0,260,29800,41250,0,3,0,5,5
170.0,12,10,de_dust2,False,500,500,200,460,14300,28650,1,5,1,5,5
167.0,12,10,de_dust2,False,500,500,500,460,2150,28650,1,5,2,5,5
107.0,12,10,de_dust2,False,500,500,500,460,850,28350,1,5,2,5,5
87.0,12,10,de_dust2,False,500,381,500,358,1150,21300,1,4,2,5,4
67.0,12,10,de_dust2,False,243,234,300,279,1050,17350,0,3,2,3,3
46.97,12,10,de_dust2,False,242,234,300,279,1050,17350,0,3,2,3,3
170.0,12,11,de_dust2,False,500,500,0,274,18450,46000,0,3,0,5,5
109.94,12,11,de_dust2,False,500,500,300,494,11650,31750,1,5,0,5,5
69.94,12,11,de_dust2,False,400,461,200,494,9650,32050,1,5,0,4,5
49.94,12,11,de_dust2,False,400,461,200,494,9650,32050,1,5,0,4,5
109.94,12,12,de_dust2,False,500,500,500,496,1100,37100,1,5,2,5,5
89.94,12,12,de_dust2,False,500,500,500,496,1100,37100,1,5,2,5,5
69.94,12,12,de_dust2,False,500,447,500,496,1100,37100,1,5,2,5,5
49.97,12,12,de_dust2,False,500,398,500,478,1100,37100,1,5,2,5,5
29.95,12,12,de_dust2,False,500,298,500,382,1400,31700,1,4,2,5,4
36.28,12,12,de_dust2,True,446,200,490,200,2000,13400,1,2,2,5,2
16.3,12,12,de_dust2,True,311,23,400,99,1450,9550,1,1,2,4,1
170.0,13,12,de_dust2,False,500,500,400,0,20400,48500,1,0,2,5,5
89.94,13,12,de_dust2,False,500,465,500,500,8050,21550,3,5,4,5,5
69.94,13,12,de_dust2,False,500,459,500,497,8050,21550,3,5,4,5,5
49.94,13,12,de_dust2,False,500,420,500,481,8050,21550,3,5,4,5,5
29.95,13,12,de_dust2,False,200,100,200,100,4300,4650,1,1,1,2,1
9.95,13,12,de_dust2,False,100,86,100,100,1750,4950,1,1,1,1,1
170.0,13,13,de_dust2,False,500,500,0,93,23750,39300,0,1,0,5,5
170.0,13,13,de_dust2,False,500,500,100,293,15050,28000,0,3,0,5,5
102.75,13,13,de_dust2,False,500,500,500,493,600,18100,0,5,0,5,5
82.75,13,13,de_dust2,False,500,500,500,493,600,18100,0,5,0,5,5
62.78,13,13,de_dust2,False,500,500,500,493,600,18100,0,5,0,5,5
42.78,13,13,de_dust2,False,471,246,500,274,800,13850,0,3,0,5,3
170.0,14,13,de_dust2,False,500,500,400,0,17550,25200,0,0,0,5,5
89.94,14,13,de_dust2,False,500,499,500,500,5150,1650,3,5,4,5,5
69.94,14,13,de_dust2,False,442,238,500,277,5750,900,3,3,4,5,3
49.97,14,13,de_dust2,False,400,136,400,180,5100,1000,3,2,4,4,2
170.0,15,13,de_dust2,False,500,500,400,0,22700,11450,3,0,4,5,5
170.0,15,13,de_dust2,False,500,500,500,0,11850,11450,5,0,5,5,5
160.5,15,13,de_dust2,False,500,500,500,400,11850,2750,5,4,5,5,5
100.5,15,13,de_dust2,False,500,400,500,400,11750,150,5,4,5,5,4
80.5,15,13,de_dust2,False,453,300,498,299,12050,150,5,3,5,5,3
60.5,15,13,de_dust2,False,453,200,498,200,12150,50,5,2,5,5,2
175.0,0,0,de_nuke,False,500,500,0,0,4000,4000,0,0,0,5,5
157.8,0,0,de_nuke,False,500,500,400,400,1400,700,0,0,0,5,5
97.75,0,0,de_nuke,False,486,382,391,300,1000,550,0,0,1,5,4
77.75,0,0,de_nuke,False,200,334,200,273,300,1450,0,0,0,2,4
175.0,0,1,de_nuke,False,500,500,0,176,10800,18750,0,0,0,5,5
114.94,0,1,de_nuke,False,500,500,400,500,2050,750,1,5,0,5,5
94.94,0,1,de_nuke,False,400,330,299,382,1000,550,0,4,0,4,4
74.94,0,1,de_nuke,False,100,53,99,178,300,1300,0,2,0,1,2
20.66,0,1,de_nuke,True,100,21,99,167,300,1600,0,2,0,1,2
0.66,0,1,de_nuke,True,100,5,99,96,600,950,0,1,0,1,1
175.0,0,2,de_nuke,False,500,500,98,95,14250,20350,0,1,0,5,5
114.94,0,2,de_nuke,False,500,500,198,495,10500,3900,0,5,0,5,5
94.94,0,2,de_nuke,False,500,412,298,486,9850,3900,0,5,0,5,5
74.94,0,2,de_nuke,False,500,342,298,479,9850,3900,0,5,0,5,5
54.94,0,2,de_nuke,False,381,130,298,188,8350,2650,0,2,0,4,2
34.94,0,2,de_nuke,False,281,100,200,100,5550,2000,0,1,0,3,1
175.0,1,2,de_nuke,False,500,500,200,0,27400,11500,0,0,0,5,5
114.94,1,2,de_nuke,False,500,500,500,500,12850,300,5,2,3,5,5
94.94,1,2,de_nuke,False,300,260,300,425,10400,700,3,2,2,3,5
23.02,1,2,de_nuke,True,173,259,196,364,7250,900,2,1,2,2,4
3.01,1,2,de_nuke,True,100,172,100,276,4300,1400,1,1,1,1,3
175.0,1,3,de_nuke,False,500,500,95,268,22750,19400,1,1,1,5,5
175.0,1,3,de_nuke,False,500,500,295,489,8750,13600,2,4,1,5,5
169.8,1,3,de_nuke,False,500,500,495,491,1600,8500,3,5,1,5,5
109.75,1,3,de_nuke,False,500,500,495,491,1000,5800,3,5,2,5,5
89.75,1,3,de_nuke,False,406,100,481,100,2200,1800,3,1,2,5,1
175.0,2,3,de_nuke,False,500,500,481,0,18750,12800,3,0,2,5,5
114.94,2,3,de_nuke,False,500,500,481,0,15100,12000,4,0,3,5,5
94.94,2,3,de_nuke,False,500,209,481,0,15300,7050,4,0,3,5,3
175.0,3,3,de_nuke,False,500,500,481,0,32450,21500,4,0,3,5,5
114.94,3,3,de_nuke,False,500,500,481,500,28650,1000,4,5,3,5,5
94.94,3,3,de_nuke,False,500,500,481,500,28650,1000,4,5,3,5,5
74.94,3,3,de_nuke,False,500,500,481,500,28650,1000,4,5,3,5,5
54.97,3,3,de_nuke,False,500,500,481,500,28650,1000,4,5,3,5,5
34.97,3,3,de_nuke,False,266,324,285,388,19200,1150,2,4,3,3,4
26.72,3,3,de_nuke,True,50,139,87,288,8050,1100,1,3,1,1,3
175.0,3,4,de_nuke,False,500,500,0,288,36050,19050,0,3,0,5,5
114.94,3,4,de_nuke,False,500,500,500,488,7450,7450,2,5,3,5,5
94.94,3,4,de_nuke,False,500,385,500,381,7550,5350,2,4,3,5,4
175.0,4,4,de_nuke,False,500,500,300,0,24800,15050,1,0,3,5,5
114.94,4,4,de_nuke,False,500,500,500,0,11250,14350,4,0,4,5,5
94.94,4,4,de_nuke,False,500,400,500,0,11350,11350,4,0,4,5,4
74.94,4,4,de_nuke,False,500,295,500,0,11450,7850,4,0,4,5,3
175.0,5,4,de_nuke,False,500,500,500,0,28600,23850,4,0,4,5,5
114.94,5,4,de_nuke,False,500,500,500,500,24650,850,5,4,4,5,5
94.94,5,4,de_nuke,False,500,500,500,500,24650,850,5,4,4,5,5
74.94,5,4,de_nuke,False,300,274,300,290,17500,1400,3,3,3,3,3
175.0,6,4,de_nuke,False,500,500,200,0,42200,13750,2,0,2,5,5
114.94,6,4,de_nuke,False,500,500,500,100,24400,11400,5,0,4,5,5
94.94,6,4,de_nuke,False,360,392,387,100,21100,8800,4,0,3,4,4
175.0,7,4,de_nuke,False,500,500,288,0,42150,26000,3,0,2,5,5
175.0,7,4,de_nuke,False,500,500,288,200,39350,18300,3,2,3,5,5
168.9,7,4,de_nuke,False,500,500,288,400,36250,7100,3,4,3,5,5
108.9,7,4,de_nuke,False,500,500,488,400,26750,1850,4,4,4,5,5
88.9,7,4,de_nuke,False,500,500,488,399,26750,1850,4,4,4,5,5
68.9,7,4,de_nuke,False,300,351,288,288,18600,2150,2,3,2,3,4
48.84,7,4,de_nuke,False,273,251,284,189,18900,1500,2,2,2,3,3
24.14,7,4,de_nuke,True,200,251,200,189,11650,1900,1,2,1,2,3
4.14,7,4,de_nuke,True,196,251,200,189,11650,1900,1,2,1,2,3
175.0,7,5,de_nuke,False,500,500,144,186,34350,20150,1,2,1,5,5
114.94,7,5,de_nuke,False,500,500,444,486,16250,6950,4,5,2,5,5
94.94,7,5,de_nuke,False,500,452,444,469,16250,6950,4,5,2,5,5
74.94,7,5,de_nuke,False,400,152,393,169,13000,1950,3,2,1,4,2
54.97,7,5,de_nuke,False,300,152,300,169,9200,2250,3,2,1,3,2
29.55,7,5,de_nuke,True,73,56,95,150,3150,3150,1,2,0,1,2
175.0,7,6,de_nuke,False,500,500,0,145,26650,25000,0,2,0,5,5
114.94,7,6,de_nuke,False,500,500,500,445,500,8300,1,5,2,5,5
94.94,7,6,de_nuke,False,500,500,500,445,500,8300,1,5,2,5,5
54.94,7,6,de_nuke,False,400,335,400,328,450,8300,1,4,2,4,4
175.0,8,6,de_nuke,False,500,500,285,0,17850,18400,1,0,2,5,5
114.94,8,6,de_nuke,False,500,500,485,500,2900,500,4,5,5,5,5
74.94,8,6,de_nuke,False,500,400,484,400,3200,400,4,4,5,5,4
54.94,8,6,de_nuke,False,500,400,484,400,3200,400,4,4,5,5,4
34.94,8,6,de_nuke,False,500,400,484,400,3200,400,4,4,5,5,4
26.88,8,6,de_nuke,True,142,29,200,84,3100,1200,2,1,2,2,1
175.0,6,9,de_nuke,False,500,500,0,0,4000,4000,0,0,0,5,5
156.5,6,9,de_nuke,False,500,500,200,0,2700,4000,0,0,0,5,5
96.56,6,9,de_nuke,False,500,400,400,300,700,550,0,0,0,5,4
76.56,6,9,de_nuke,False,276,191,285,100,1050,550,0,0,0,3,2
33.3,6,9,de_nuke,True,243,0,278,0,1650,0,0,0,0,3,0
175.0,7,9,de_nuke,False,500,500,278,0,19700,14950,0,0,0,5,5
114.94,7,9,de_nuke,False,500,500,500,100,1150,8850,5,1,0,5,5
94.94,7,9,de_nuke,False,500,494,500,99,450,8850,5,1,1,5,5
74.94,7,9,de_nuke,False,500,413,500,99,450,8850,5,1,1,5,5
54.94,7,9,de_nuke,False,455,294,500,99,1650,6750,5,1,1,5,3
34.94,7,9,de_nuke,False,455,294,500,99,1650,6750,5,1,1,5,3
175.0,8,9,de_nuke,False,500,500,398,0,18800,21150,4,0,1,5,5
114.94,8,9,de_nuke,False,500,500,498,500,9300,450,5,5,3,5,5
94.94,8,9,de_nuke,False,471,500,490,500,9300,450,5,5,3,5,5
74.94,8,9,de_nuke,False,471,500,490,500,9300,450,5,5,3,5,5
54.94,8,9,de_nuke,False,458,239,490,385,9600,300,5,4,3,5,4
29.34,8,9,de_nuke,True,376,0,476,0,10900,0,5,0,3,5,0
175.0,9,9,de_nuke,False,500,500,476,0,28700,19250,5,0,3,5,5
175.0,9,9,de_nuke,False,500,500,476,0,24500,19250,5,0,3,5,5
169.8,9,9,de_nuke,False,500,500,476,200,24500,16100,5,1,3,5,5
109.7,9,9,de_nuke,False,500,500,476,500,23100,10200,5,2,3,5,5
89.7,9,9,de_nuke,False,400,300,390,299,17850,6800,4,1,2,4,3
69.7,9,9,de_nuke,False,400,172,390,200,18150,4350,4,1,2,4,2
49.72,9,9,de_nuke,False,400,172,390,200,18150,4350,4,1,2,4,2
29.7,9,9,de_nuke,False,400,100,390,100,18450,2800,4,0,2,4,1
175.0,10,9,de_nuke,False,500,500,388,0,42400,31600,4,0,3,5,5
114.94,10,9,de_nuke,False,500,500,488,500,31550,6300,5,5,4,5,5
94.94,10,9,de_nuke,False,481,500,488,500,31550,6300,5,5,4,5,5
74.94,10,9,de_nuke,False,481,500,488,500,31550,6300,5,5,4,5,5
54.94,10,9,de_nuke,False,381,398,390,491,25700,6600,4,5,3,4,5
34.94,10,9,de_nuke,False,125,298,200,391,11900,6150,2,4,1,2,4
175.0,10,10,de_nuke,False,500,500,0,391,38850,24350,0,4,0,5,5
114.94,10,10,de_nuke,False,500,500,500,491,8550,15550,4,5,4,5,5
94.94,10,10,de_nuke,False,498,400,497,391,8650,13350,4,4,4,5,4
74.94,10,10,de_nuke,False,498,363,497,376,8650,13350,4,4,4,5,4
54.94,10,10,de_nuke,False,470,338,497,371,8650,13350,4,4,4,5,4
34.94,10,10,de_nuke,False,205,113,297,180,5300,9950,2,2,2,3,2
175.0,11,10,de_nuke,False,500,500,197,0,26100,30950,1,0,1,5,5
114.94,11,10,de_nuke,False,500,500,497,500,6000,4100,4,5,5,5,5
94.94,11,10,de_nuke,False,432,449,485,487,6000,4100,4,5,5,5,5
74.94,11,10,de_nuke,False,300,449,297,487,5300,4700,2,5,3,3,5
54.94,11,10,de_nuke,False,200,449,197,487,4000,4800,1,5,2,2,5
39.97,11,10,de_nuke,True,200,449,197,487,4000,5100,1,5,2,2,5
19.98,11,10,de_nuke,True,200,449,197,487,4000,5100,1,5,2,2,5
175.0,11,11,de_nuke,False,500,500,177,458,13000,22600,1,5,2,5,5
175.0,11,11,de_nuke,False,500,500,277,458,10600,19600,2,5,2,5,5
170.8,11,11,de_nuke,False,500,500,377,458,4350,18800,3,5,2,5,5
110.75,11,11,de_nuke,False,500,500,477,458,650,18200,3,5,2,5,5
90.75,11,11,de_nuke,False,400,500,377,458,650,18300,2,5,2,4,5
70.75,11,11,de_nuke,False,100,434,83,443,300,19200,0,5,1,1,5
175.0,11,12,de_nuke,False,500,500,0,443,10150,36050,0,5,0,5,5
114.94,11,12,de_nuke,False,500,500,0,443,10150,34350,0,5,0,5,5
94.94,11,12,de_nuke,False,223,400,0,349,6350,25600,0,4,0,3,4
26.94,11,12,de_nuke,True,30,200,0,170,2550,12850,0,2,0,1,2
114.94,11,13,de_nuke,False,500,500,500,470,150,35300,1,5,0,5,5
94.94,11,13,de_nuke,False,363,453,400,454,100,35600,1,5,0,4,5
74.94,11,13,de_nuke,False,249,191,400,181,1000,13550,1,2,0,4,2
54.94,11,13,de_nuke,False,244,96,400,98,1300,4650,1,1,0,4,1
34.94,11,13,de_nuke,False,226,38,300,98,1000,4950,0,1,0,3,1
175.0,12,13,de_nuke,False,500,500,300,0,17900,42900,0,0,0,5,5
114.94,12,13,de_nuke,False,500,500,500,500,4000,18200,2,5,3,5,5
38.5,12,13,de_nuke,True,242,292,300,296,1600,12150,0,3,1,3,3
175.0,12,14,de_nuke,False,500,500,0,199,14400,36250,0,2,0,5,5
114.94,12,14,de_nuke,False,500,500,0,499,13300,19250,0,5,0,5,5
94.94,12,14,de_nuke,False,493,500,0,499,13300,19250,0,5,0,5,5
39.4,12,14,de_nuke,True,400,420,0,459,10650,19850,0,5,0,4,5
19.4,12,14,de_nuke,True,395,420,0,459,10650,19850,0,5,0,4,5
175.0,12,15,de_nuke,False,500,500,0,443,25300,37300,0,5,0,5,5
175.0,12,15,de_nuke,False,500,500,400,491,4700,33550,1,5,0,5,5
110.06,12,15,de_nuke,False,500,500,500,491,250,32350,1,5,1,5,5
90.06,12,15,de_nuke,False,300,278,300,286,500,21400,1,3,0,3,3
36.44,12,15,de_nuke,True,100,178,100,187,100,15100,0,2,0,1,2
174.9,0,0,de_inferno,False,500,500,0,0,4000,4000,0,0,0,5,5
114.94,0,0,de_inferno,False,500,500,300,300,450,500,0,0,1,5,5
94.94,0,0,de_inferno,False,500,500,300,300,450,500,0,0,1,5,5
74.94,0,0,de_inferno,False,500,400,300,200,550,350,0,0,1,5,4
175.0,1,0,de_inferno,False,500,500,298,0,18000,10000,0,0,1,5,5
114.94,1,0,de_inferno,False,500,500,500,0,1500,10000,5,0,3,5,5
94.94,1,0,de_inferno,False,500,497,500,0,1500,10000,5,0,3,5,5
74.94,1,0,de_inferno,False,500,497,500,0,1500,10000,5,0,3,5,5
54.94,1,0,de_inferno,False,500,497,500,0,1500,10000,5,0,3,5,5
175.0,2,0,de_inferno,False,500,500,374,0,19850,22300,4,0,3,5,5
114.94,2,0,de_inferno,False,500,500,474,500,10700,200,4,5,4,5,5
94.94,2,0,de_inferno,False,500,500,474,500,10700,200,4,5,4,5,5
74.94,2,0,de_inferno,False,500,479,474,492,10700,200,4,5,4,5,5
54.94,2,0,de_inferno,False,375,381,365,393,8050,100,3,4,3,4,4
34.94,2,0,de_inferno,False,375,381,365,393,8050,100,3,4,3,4,4
14.95,2,0,de_inferno,False,348,257,361,284,8350,100,3,3,3,4,3
175.0,3,0,de_inferno,False,500,500,183,0,28450,12700,2,0,2,5,5
114.94,3,0,de_inferno,False,500,500,483,0,9050,11300,5,0,3,5,5
94.94,3,0,de_inferno,False,500,500,483,300,9050,8150,5,0,3,5,5
74.94,3,0,de_inferno,False,500,500,483,300,9050,8150,5,0,3,5,5
54.94,3,0,de_inferno,False,478,486,482,295,9050,8150,5,0,3,5,5
34.94,3,0,de_inferno,False,478,486,482,295,9050,8150,5,0,3,5,5
175.0,4,0,de_inferno,False,500,500,379,0,26800,25450,4,0,3,5,5
114.94,4,0,de_inferno,False,500,500,479,500,15750,1450,5,5,4,5,5
94.94,4,0,de_inferno,False,500,500,479,500,15750,1450,5,5,4,5,5
74.94,4,0,de_inferno,False,500,498,479,497,15750,1450,5,5,4,5,5
54.94,4,0,de_inferno,False,400,498,379,497,13700,1750,4,5,3,4,5
34.94,4,0,de_inferno,False,400,452,379,480,13700,1750,4,5,3,4,5
14.95,4,0,de_inferno,False,300,398,279,472,11250,2050,3,5,3,3,5
22.06,4,0,de_inferno,True,300,398,279,472,11250,2350,3,5,3,3,5
2.06,4,0,de_inferno,True,300,398,279,472,11250,2350,3,5,3,3,5
175.0,4,1,de_inferno,False,500,500,279,437,22750,19850,3,5,3,5,5
175.0,4,1,de_inferno,False,500,500,279,437,14850,15150,3,5,3,5,5
171.4,4,1,de_inferno,False,500,500,379,437,11000,15150,3,5,4,5,5
111.4,4,1,de_inferno,False,500,500,479,437,9100,14550,4,5,4,5,5
91.4,4,1,de_inferno,False,493,500,478,437,9100,14550,4,5,4,5,5
71.4,4,1,de_inferno,False,323,184,378,227,8550,9050,3,3,3,4,3
32.16,4,1,de_inferno,True,94,92,83,207,1650,10250,1,3,1,1,3
12.17,4,1,de_inferno,True,94,92,83,207,1650,10250,1,3,1,1,3
175.0,4,2,de_inferno,False,500,500,83,200,19200,33550,1,3,1,5,5
114.94,4,2,de_inferno,False,500,500,183,438,15250,21000,1,5,1,5,5
94.94,4,2,de_inferno,False,456,356,266,323,14700,19350,1,4,1,5,4
74.94,4,2,de_inferno,False,456,356,266,323,14700,19350,1,4,1,5,4
54.94,4,2,de_inferno,False,456,356,266,323,14700,19350,1,4,1,5,4
34.94,4,2,de_inferno,False,456,356,266,323,14700,19350,1,4,1,5,4
14.95,4,2,de_inferno,False,356,85,166,136,12900,12050,1,2,1,4,2
175.0,5,2,de_inferno,False,500,500,66,86,31650,31200,1,1,1,5,5
114.94,5,2,de_inferno,False,500,500,466,486,10800,9350,4,5,4,5,5
94.94,5,2,de_inferno,False,436,400,466,386,10900,7500,4,4,4,5,4
74.94,5,2,de_inferno,False,436,400,466,386,10900,7500,4,4,4,5,4
54.94,5,2,de_inferno,False,436,400,466,386,10900,7500,4,4,4,5,4
34.94,5,2,de_inferno,False,300,169,300,195,4050,4400,2,2,2,3,2
14.95,5,2,de_inferno,False,272,100,300,100,4350,250,2,1,2,3,1
175.0,6,2,de_inferno,False,500,500,300,0,28150,24450,2,0,2,5,5
175.0,6,2,de_inferno,False,500,500,400,0,19850,24450,3,0,2,5,5
166.6,6,2,de_inferno,False,500,500,400,100,16000,23450,4,1,3,5,5
106.6,6,2,de_inferno,False,500,500,500,500,13200,8500,5,4,4,5,5
86.6,6,2,de_inferno,False,500,500,500,500,13200,8500,5,4,4,5,5
66.6,6,2,de_inferno,False,500,500,500,500,13200,8500,5,4,4,5,5
39.12,6,2,de_inferno,True,184,242,197,358,5850,9250,2,3,1,2,4
19.12,6,2,de_inferno,True,184,242,197,358,5850,9250,2,3,1,2,4
175.0,6,3,de_inferno,False,500,500,197,313,20500,27200,2,3,1,5,5
114.94,6,3,de_inferno,False,500,500,497,434,3700,19800,3,5,3,5,5
94.94,6,3,de_inferno,False,479,357,488,424,3350,16500,4,5,3,5,5
74.94,6,3,de_inferno,False,479,357,488,424,3350,16500,4,5,3,5,5
54.94,6,3,de_inferno,False,479,357,488,424,3350,16500,4,5,3,5,5
34.94,6,3,de_inferno,False,479,357,488,424,3350,16500,4,5,3,5,5
14.95,6,3,de_inferno,False,465,357,483,424,3350,16500,4,5,3,5,5
175.0,7,3,de_inferno,False,500,500,297,70,20800,26700,2,1,2,5,5
159.2,7,3,de_inferno,False,500,500,497,370,7950,11400,5,4,3,5,5
99.25,7,3,de_inferno,False,500,400,497,370,6150,5000,5,4,3,5,4
79.25,7,3,de_inferno,False,470,339,486,348,6150,5000,5,4,3,5,4
59.22,7,3,de_inferno,False,470,339,486,348,6150,5000,5,4,3,5,4
39.22,7,3,de_inferno,False,470,266,486,323,6150,5000,5,4,3,5,4
33.84,7,3,de_inferno,True,270,132,289,225,3150,3950,3,3,1,3,3
13.84,7,3,de_inferno,True,270,132,289,225,3150,3950,3,3,1,3,3
175.0,7,4,de_inferno,False,500,500,200,154,13750,24300,3,2,1,5,5
114.94,7,4,de_inferno,False,500,500,400,454,1650,8100,3,5,1,5,5
94.94,7,4,de_inferno,False,498,449,399,436,1650,8100,3,5,1,5,5
74.94,7,4,de_inferno,False,498,449,398,436,1650,8100,3,5,1,5,5
54.94,7,4,de_inferno,False,498,449,398,436,1650,8100,3,5,1,5,5
34.94,7,4,de_inferno,False,498,449,398,435,1650,8100,3,5,1,5,5
14.95,7,4,de_inferno,False,198,100,148,100,1450,2500,2,1,1,2,1
26.45,7,4,de_inferno,True,198,100,148,100,1450,2800,2,1,1,2,1
175.0,7,5,de_inferno,False,500,500,0,89,12350,26150,0,1,0,5,5
175.0,7,5,de_inferno,False,500,500,0,389,12350,16550,0,4,0,5,5
167.4,7,5,de_inferno,False,500,500,0,489,11850,8600,0,5,0,5,5
107.3,7,5,de_inferno,False,500,500,0,489,11550,7200,0,5,0,5,5
87.3,7,5,de_inferno,False,500,500,0,489,11550,7200,0,5,0,5,5
67.3,7,5,de_inferno,False,500,500,0,489,11550,7200,0,5,0,5,5
47.34,7,5,de_inferno,False,500,500,0,489,11550,7200,0,5,0,5,5
25.78,7,5,de_inferno,True,228,400,0,389,7450,5700,0,4,0,3,4
5.78,7,5,de_inferno,True,197,300,0,289,7750,4450,0,3,0,3,3
175.0,7,6,de_inferno,False,500,500,0,285,24150,25600,0,3,0,5,5
114.94,7,6,de_inferno,False,500,500,500,485,2300,11850,1,5,1,5,5
94.94,7,6,de_inferno,False,500,500,500,485,2300,11650,1,5,1,5,5
74.94,7,6,de_inferno,False,500,500,500,485,2300,11650,1,5,1,5,5
54.94,7,6,de_inferno,False,500,500,500,485,2300,11650,1,5,1,5,5
39.88,7,6,de_inferno,True,300,254,300,289,2100,6950,1,3,1,3,3
